transaction_id,transaction_date,product_id,product_title,category,quantity,unit_price,total_amount,customer_id,extracted_at
TXN000485,2025-12-03 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0056,2026-02-07 10:34:55.496278
TXN000486,2025-11-22 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,5,7.95,39.75,CUST0114,2026-02-07 10:34:55.497995
TXN000487,2026-02-01 10:34:55,4,Mens Casual Slim Fit,men's clothing,1,15.99,15.99,CUST0167,2026-02-07 10:34:55.498995
TXN000488,2025-12-20 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0188,2026-02-07 10:34:55.499874
TXN000489,2026-02-06 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0124,2026-02-07 10:34:55.501087
TXN000490,2025-12-03 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0160,2026-02-07 10:34:55.503269
TXN000491,2025-11-14 10:34:55,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0115,2026-02-07 10:34:55.504577
TXN000492,2026-01-27 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0034,2026-02-07 10:34:55.505511
TXN000493,2026-01-16 10:34:55,3,Mens Cotton Jacket,men's clothing,1,55.99,55.99,CUST0138,2026-02-07 10:34:55.506363
TXN000494,2025-11-16 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,2,114.0,228.0,CUST0198,2026-02-07 10:34:55.507242
TXN000495,2026-01-23 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0117,2026-02-07 10:34:55.508087
TXN000496,2025-12-27 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0017,2026-02-07 10:34:55.508874
TXN000497,2025-12-29 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0176,2026-02-07 10:34:55.509617
TXN000498,2026-01-25 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0041,2026-02-07 10:34:55.510390
TXN000499,2026-01-08 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3,109.95,329.85,CUST0169,2026-02-07 10:34:55.511174
TXN000500,2026-02-01 10:34:55,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0159,2026-02-07 10:34:55.512867
TXN000501,2025-12-15 10:34:55,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0067,2026-02-07 10:34:55.514401
TXN000502,2026-02-05 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0044,2026-02-07 10:34:55.515398
TXN000503,2026-01-27 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0101,2026-02-07 10:34:55.516238
TXN000504,2025-12-22 10:34:55,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0030,2026-02-07 10:34:55.517105
TXN000505,2026-01-26 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,1,56.99,56.99,CUST0150,2026-02-07 10:34:55.517911
TXN000506,2026-01-05 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0194,2026-02-07 10:34:55.518735
TXN000507,2026-01-03 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0180,2026-02-07 10:34:55.519217
TXN000508,2025-12-11 10:34:55,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0013,2026-02-07 10:34:55.519657
TXN000509,2025-11-23 10:34:55,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0179,2026-02-07 10:34:55.520017
TXN000510,2026-01-12 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0109,2026-02-07 10:34:55.520442
TXN000511,2025-12-06 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0122,2026-02-07 10:34:55.520908
TXN000512,2025-11-22 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0059,2026-02-07 10:34:55.521325
TXN000513,2026-01-27 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,4,12.99,51.96,CUST0110,2026-02-07 10:34:55.521725
TXN000514,2025-11-20 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0100,2026-02-07 10:34:55.522057
TXN000515,2026-01-02 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0136,2026-02-07 10:34:55.522489
TXN000516,2026-01-16 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0052,2026-02-07 10:34:55.522855
TXN000517,2026-02-05 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0070,2026-02-07 10:34:55.523187
TXN000518,2025-11-26 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,4,12.99,51.96,CUST0061,2026-02-07 10:34:55.523562
TXN000519,2025-11-19 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0199,2026-02-07 10:34:55.523886
TXN000520,2026-02-03 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,4,9.85,39.4,CUST0043,2026-02-07 10:34:55.524210
TXN000521,2025-12-08 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0198,2026-02-07 10:34:55.524617
TXN000522,2026-02-07 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0141,2026-02-07 10:34:55.524991
TXN000523,2025-11-29 10:34:55,3,Mens Cotton Jacket,men's clothing,3,55.99,167.97,CUST0145,2026-02-07 10:34:55.525425
TXN000524,2025-12-07 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0114,2026-02-07 10:34:55.525808
TXN000525,2026-01-15 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0075,2026-02-07 10:34:55.526125
TXN000526,2025-12-02 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0114,2026-02-07 10:34:55.526492
TXN000527,2025-11-25 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0146,2026-02-07 10:34:55.526834
TXN000528,2025-11-27 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0155,2026-02-07 10:34:55.527169
TXN000529,2025-12-15 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0162,2026-02-07 10:34:55.527533
TXN000530,2025-12-21 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0082,2026-02-07 10:34:55.527862
TXN000531,2025-12-16 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,5,999.99,4999.95,CUST0015,2026-02-07 10:34:55.528167
TXN000532,2026-01-30 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0034,2026-02-07 10:34:55.528552
TXN000533,2026-01-13 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0153,2026-02-07 10:34:55.529934
TXN000534,2025-11-18 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0031,2026-02-07 10:34:55.530592
TXN000535,2025-11-20 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0195,2026-02-07 10:34:55.530966
TXN000536,2025-12-20 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0062,2026-02-07 10:34:55.531297
TXN000537,2025-11-18 10:34:55,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0198,2026-02-07 10:34:55.531620
TXN000538,2025-12-13 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0058,2026-02-07 10:34:55.531926
TXN000539,2026-01-25 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0089,2026-02-07 10:34:55.532249
TXN000540,2026-01-10 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0022,2026-02-07 10:34:55.532523
TXN000541,2026-01-25 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0018,2026-02-07 10:34:55.532766
TXN000542,2025-11-11 10:34:55,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0162,2026-02-07 10:34:55.533054
TXN000543,2025-12-25 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,1,64.0,64.0,CUST0016,2026-02-07 10:34:55.533347
TXN000544,2026-01-04 10:34:55,3,Mens Cotton Jacket,men's clothing,4,55.99,223.96,CUST0143,2026-02-07 10:34:55.533633
TXN000545,2026-01-14 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0066,2026-02-07 10:34:55.534030
TXN000546,2025-12-30 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0178,2026-02-07 10:34:55.534361
TXN000547,2026-01-24 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0115,2026-02-07 10:34:55.534657
TXN000548,2025-11-14 10:34:55,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0001,2026-02-07 10:34:55.534944
TXN000549,2025-12-25 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,4,109.0,436.0,CUST0175,2026-02-07 10:34:55.535339
TXN000550,2025-11-24 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,1,109.0,109.0,CUST0006,2026-02-07 10:34:55.535671
TXN000551,2026-01-29 10:34:55,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0134,2026-02-07 10:34:55.536044
TXN000552,2025-12-16 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0075,2026-02-07 10:34:55.536375
TXN000553,2025-12-21 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,2,109.0,218.0,CUST0171,2026-02-07 10:34:55.536684
TXN000554,2025-12-05 10:34:55,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0182,2026-02-07 10:34:55.537778
TXN000555,2026-01-28 10:34:55,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0059,2026-02-07 10:34:55.538778
TXN000556,2026-01-13 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,5,12.99,64.95,CUST0011,2026-02-07 10:34:55.539721
TXN000557,2025-11-13 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0061,2026-02-07 10:34:55.540629
TXN000558,2025-12-29 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0069,2026-02-07 10:34:55.541489
TXN000559,2025-12-26 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0185,2026-02-07 10:34:55.542348
TXN000560,2025-12-25 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0047,2026-02-07 10:34:55.543247
TXN000561,2026-02-03 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0125,2026-02-07 10:34:55.544174
TXN000562,2026-01-06 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,2,56.99,113.98,CUST0036,2026-02-07 10:34:55.544790
TXN000563,2026-02-02 10:34:55,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0078,2026-02-07 10:34:55.545316
TXN000564,2026-01-20 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0151,2026-02-07 10:34:55.546709
TXN000565,2026-02-02 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0039,2026-02-07 10:34:55.547533
TXN000566,2025-11-11 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0170,2026-02-07 10:34:55.547982
TXN000567,2026-01-02 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,3,109.0,327.0,CUST0073,2026-02-07 10:34:55.548432
TXN000568,2026-01-23 10:34:55,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,4,12.99,51.96,CUST0074,2026-02-07 10:34:55.548749
TXN000569,2026-01-14 10:34:55,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0132,2026-02-07 10:34:55.549127
TXN000570,2026-01-04 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,1,109.0,109.0,CUST0036,2026-02-07 10:34:55.549461
TXN000571,2026-02-02 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0118,2026-02-07 10:34:55.549834
TXN000572,2026-01-09 10:34:55,7,White Gold Plated Princess,jewelery,4,9.99,39.96,CUST0048,2026-02-07 10:34:55.550259
TXN000573,2025-11-19 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,4,599.0,2396.0,CUST0038,2026-02-07 10:34:55.550629
TXN000574,2026-01-06 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,4,29.95,119.8,CUST0028,2026-02-07 10:34:55.551048
TXN000575,2025-12-10 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0170,2026-02-07 10:34:55.551469
TXN000576,2026-01-30 10:34:55,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0056,2026-02-07 10:34:55.552147
TXN000577,2025-12-09 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0097,2026-02-07 10:34:55.552536
TXN000578,2026-01-06 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0031,2026-02-07 10:34:55.552969
TXN000579,2026-01-07 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0187,2026-02-07 10:34:55.553470
TXN000580,2025-12-14 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0007,2026-02-07 10:34:55.553818
TXN000581,2025-12-20 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0072,2026-02-07 10:34:55.554257
TXN000582,2025-11-24 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0155,2026-02-07 10:34:55.554614
TXN000583,2025-12-11 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0056,2026-02-07 10:34:55.554963
TXN000584,2025-12-04 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0100,2026-02-07 10:34:55.555342
TXN000585,2025-11-20 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,3,114.0,342.0,CUST0034,2026-02-07 10:34:55.555659
TXN000586,2026-01-21 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,1,599.0,599.0,CUST0129,2026-02-07 10:34:55.556097
TXN000587,2025-11-30 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0163,2026-02-07 10:34:55.556465
TXN000588,2026-01-17 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0005,2026-02-07 10:34:55.556786
TXN000589,2026-01-18 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0108,2026-02-07 10:34:55.557136
TXN000590,2025-11-22 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,4,22.3,89.2,CUST0051,2026-02-07 10:34:55.557455
TXN000591,2026-01-29 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0166,2026-02-07 10:34:55.557762
TXN000592,2025-12-12 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,1,22.3,22.3,CUST0050,2026-02-07 10:34:55.558138
TXN000593,2025-11-21 10:34:55,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0101,2026-02-07 10:34:55.558479
TXN000594,2025-11-19 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,5,10.99,54.95,CUST0021,2026-02-07 10:34:55.558789
TXN000595,2025-11-22 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,2,109.0,218.0,CUST0183,2026-02-07 10:34:55.559297
TXN000596,2026-01-10 10:34:55,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0080,2026-02-07 10:34:55.559864
TXN000597,2025-12-23 10:34:55,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0035,2026-02-07 10:34:55.560551
TXN000598,2026-02-03 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0068,2026-02-07 10:34:55.561175
TXN000599,2026-01-03 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0127,2026-02-07 10:34:55.561752
TXN000600,2025-12-07 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,5,56.99,284.95,CUST0106,2026-02-07 10:34:55.562274
TXN000601,2025-11-19 10:34:55,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0065,2026-02-07 10:34:55.562693
TXN000602,2025-11-25 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0182,2026-02-07 10:34:55.563134
TXN000603,2025-11-25 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0022,2026-02-07 10:34:55.563529
TXN000604,2026-01-27 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0023,2026-02-07 10:34:55.563881
TXN000605,2025-12-15 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,5,29.95,149.75,CUST0147,2026-02-07 10:34:55.564270
TXN000606,2026-01-05 10:34:55,4,Mens Casual Slim Fit,men's clothing,1,15.99,15.99,CUST0098,2026-02-07 10:34:55.564595
TXN000607,2026-01-27 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0064,2026-02-07 10:34:55.564931
TXN000608,2025-12-01 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0014,2026-02-07 10:34:55.565308
TXN000609,2025-12-08 10:34:55,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0133,2026-02-07 10:34:55.565658
TXN000610,2025-12-28 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,2,9.85,19.7,CUST0103,2026-02-07 10:34:55.566076
TXN000611,2026-01-30 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0058,2026-02-07 10:34:55.566449
TXN000612,2025-11-27 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0142,2026-02-07 10:34:55.566765
TXN000613,2025-11-24 10:34:55,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0017,2026-02-07 10:34:55.567128
TXN000614,2025-11-23 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,1,10.99,10.99,CUST0160,2026-02-07 10:34:55.567498
TXN000615,2026-01-20 10:34:55,4,Mens Casual Slim Fit,men's clothing,2,15.99,31.98,CUST0068,2026-02-07 10:34:55.567829
TXN000616,2025-12-01 10:34:55,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0166,2026-02-07 10:34:55.568273
TXN000617,2026-01-03 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0148,2026-02-07 10:34:55.568697
TXN000618,2026-01-23 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,2,9.85,19.7,CUST0010,2026-02-07 10:34:55.569096
TXN000619,2025-12-15 10:34:55,3,Mens Cotton Jacket,men's clothing,3,55.99,167.97,CUST0105,2026-02-07 10:34:55.569445
TXN000620,2026-01-12 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0050,2026-02-07 10:34:55.569758
TXN000621,2026-01-06 10:34:55,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,4,114.0,456.0,CUST0197,2026-02-07 10:34:55.570129
TXN000622,2025-12-10 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,3,7.95,23.85,CUST0196,2026-02-07 10:34:55.570503
TXN000623,2025-11-18 10:34:55,4,Mens Casual Slim Fit,men's clothing,2,15.99,31.98,CUST0077,2026-02-07 10:34:55.570877
TXN000624,2025-11-20 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,4,599.0,2396.0,CUST0036,2026-02-07 10:34:55.571279
TXN000625,2025-12-25 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0039,2026-02-07 10:34:55.571604
TXN000626,2026-01-27 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0198,2026-02-07 10:34:55.571906
TXN000627,2026-01-22 10:34:55,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,2,109.0,218.0,CUST0071,2026-02-07 10:34:55.572322
TXN000628,2025-11-12 10:34:55,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0052,2026-02-07 10:34:55.572647
TXN000629,2025-12-19 10:34:55,7,White Gold Plated Princess,jewelery,1,9.99,9.99,CUST0089,2026-02-07 10:34:55.572958
TXN000630,2025-12-02 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,1,56.99,56.99,CUST0083,2026-02-07 10:34:55.573356
TXN000631,2025-11-22 10:34:55,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,3,56.99,170.97,CUST0135,2026-02-07 10:34:55.573683
TXN000632,2025-12-17 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,2,109.95,219.9,CUST0107,2026-02-07 10:34:55.574059
TXN000633,2025-12-16 10:34:55,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0198,2026-02-07 10:34:55.574432
TXN000634,2025-11-11 10:34:55,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0146,2026-02-07 10:34:55.574748
TXN000635,2025-11-28 10:34:55,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0052,2026-02-07 10:34:55.575100
TXN000636,2026-01-29 10:34:55,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,2,109.95,219.9,CUST0005,2026-02-07 10:34:55.575463
TXN000637,2025-12-06 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,5,7.95,39.75,CUST0054,2026-02-07 10:34:55.575795
TXN000638,2026-02-02 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0144,2026-02-07 10:34:55.576381
TXN000639,2026-01-30 10:34:55,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0066,2026-02-07 10:34:55.576867
TXN000640,2026-01-12 10:34:55,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0019,2026-02-07 10:34:55.577657
TXN000641,2025-11-18 10:34:55,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0018,2026-02-07 10:34:55.578911
TXN000642,2026-01-03 10:34:55,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0199,2026-02-07 10:34:55.579667
